COD_ID_PRODUTO,DES_PRODUTO,total_desconto
71206,LAMP TASCHIBRA HALOGENA 100W 220V,138.65
7545,FAROFA PRONTA YOKI 500G MILHO,138.12
33047,APARELHO BARB BIC C/7 SENS L7 P5,138.10
76968,FRALDA HUGGIES SUPREME CARE G C/ 64 UNID,137.90
102111,DESODORANTE ABOVE ELEMENTS AEROSSOL MASCULINO 48H HURRICANE 150ML,137.84
63441,LASANHA SADIA 600G BOLONHESA CONG,137.77
7306,EXTENSAO QUTIL 5M MF,137.64
104723,FRALDA GERIAMAX ADULTO XG C/18,137.62
84341,SHAMPOO+COND DOVE 600ML RITUAL REPARAC,137.53
88136,REGALIZ DORI 30G PESC GIRAFA YOGURTE,137.53
75269,CEBOLINHA RIVOLI 100G SACHE,137.50
1848,FARINHA MANDIOCA FRITZ FRIDA 500G,137.45
36565,NECTAR SUVALAN 200ML UVA,137.39
100262,QUEIJO PARMISSIMO PROVOLONE PEDACO 220G,137.16
104016,IOGURTE FRIMESA 540G CREMOSO FRUT VERM/AMAR/VERD,137.10
98775,MOLHO DE TOMATE TARANTELLA TRADICIONAL 520G,137.01
77828,"PALMITO MUCHO GUSTO 1,8KG PICADA",136.98
78159,PAO PULLMAN 500G ARTESANAL INT,136.96
7964,MASSA ORQUIDEA 500G C/O SEMOLA PARAF,136.86
59932,GELATINES DOCILE AMORA 80G,136.85
68957,BISC ZEZE 60G MIGNON GALETO,136.74
87295,MASSA PASTELAO DITALIANE 2KG COLONIAL,136.71
102254,FARINHA DE TRIGO MARIA INES TIPO 1 ESPECIAL PARA PIZZA 5KG,136.56
93996,VINHO PEREZ CRUZ 750ML RESERVA CABERNET SAUVIGNON,136.50
98928,BISC RECH OREO 270G LV+POR- CHOC,136.50
99713,MISTURA PARA BOLO FLEISCHMANN AIPIM 390G,136.48
72947,PIPOCA KISABOR 100G MICRO NAT,136.35
97831,VELA SANDERO N7 VOTIVA N.SRA FATIMA,135.96
89228,CERV CORUJA 355ML LAGER DESC,135.95
72495,MIST PURE BATATA AMAFIL 1KG,135.88
81234,PUDIM BATAVO 200G LEITE COND,135.87
63465,LUSTRA MOVEIS POLIFLOR 200G LAVANDA LV 3 PG 2,135.79
76967,FRALDA HUGGIES SUPREME CARE M C/ 80 UNID,135.60
2586,DESINFETANTE PINHO SOL 500ML ORIGINAL,135.53
376,,135.26
8861,ERVA MATE SEIVA PURA 1KG S/ACUCAR,135.09
7020,TACA SOBREMESA NADIR 400ML PAULISTA,135.00
1525,FARINHA DE MILHO PERDIZ PRE COZIDA 1KG,134.84
78183,SUCO PLENNO 900ML INT S/ACUC LARAN,134.61
53741,NATA STA CLARA 200G ZERO LACTOSE,134.34
419,OVOS DE CODORNA BANDEJA C/30UN,134.33
10850,RODO PRIMAVERA 42CM SEKE FACIL R48,134.28
98128,ACUCAR MASCAVO GASPARIN 500G,134.23
4599,INSET SBP 250ML AP+RF AUTOMATICO,134.14
6051,APARELHO BARB GILLETTE C/2 PROBAKII,133.73
6522,MANTEIGA BATAVO 200G COM SAL,133.69
98585,CERA GIRANDO SOL 750ML LIQ AMARELA,133.54
97828,VELA SANDERO N7 VOTIVA STO ANTONIO,133.53
375,MACA LOONEY TUNES 1KG,133.52
69395,BALDE PLASNEW 12L REF PRETO,133.46
91733,CHOC LACTA 165G DIAM NEGRO,133.42
98111,"NECTAR PIONEIRA 3,6L LARAN",133.37
65127,PANO MICROFIBRA RODABRILL,133.05
106066,AMENDOIM CALDAO 400G RUNNER BCO TP1,133.00
98422,ESPUMANTE LOMA NEGRA 750ML ROSE BRUT,132.54
97765,"AMACIANTE YPE 2L TRAD LV2LPG1,8L INTENSO",132.52
96317,ODORIZADOR GLADE 269ML RF AGUAS FLORAIS,132.39
26156,SHAMPOO ELSEVE 400ML RT5 ESP QUIMICA,132.34
8817,ERVA MATE CRISTALINA 500G TERERE NA,132.07
81366,FRALDA HUGGIES C/18 SUPREM CARE RN,132.05
85882,FAROFA PRONTA YOKI 200G PALHA,132.00
4637,ISCA MORTEIN C/6 MATA BARATAS,131.93
66966,SOBREMESA NESTLE 720G CHANDELLE L8 P7,131.63
3969,REFRIG FANTA 2L PET UVA,131.49
72506,GELATINA APTI 12G ZERO MRANGO SILVEST,131.40
102172,DESODORANTE ABOVE AEROSSOL SPORT ENERGY 48H FEMININO 150ML,131.31
87595,DROPS ADAMS HALLS C/21 CEREJA,131.10
35479,PURIFIC GLADE 269ML AP AUT 3X1 LAVANDA/VANILA,131.04
8646,MASSA ISABELA C OVOS 500G GRAVATA,130.85
51701,*CONFEITO PIETROBON CATAVENTO UN,130.52
75788,CEREAL NESTLE 800G SNOW MAT FLAKES,130.23
69795,PE DE MOLEQUE GUIMARAES 200G,130.15
105155,VELA AROMATICA SANDERO DE MEL 1 UNIDADE 80G,130.14
2801,CERA INGLEZA ASSOALHO AMARELA 750ML,130.08
4686,BEBIDA ADES 1L UVA,130.05
96264,TOMATE HORVALE 180G GRAPPE,130.02
76055,COND DOVE 400ML HIDRAT INT OXIGENIO,130.00
1520,CEVADA CORSETTI 100G SOLUVEL,129.71
64957,VINAGRE ROSINA 750ML BRANCO,129.56
96526,REQUEIJ?O PIA TRADICIONAL 400G,129.51
8709,MACA SECA DESIDRATADA BARAO 100G,129.43
80021,REFRESCO APTI 8G ZERO ABACAX C/HORTEL,129.37
97198,BEBIDA 3 CORACOES 1L CAST ORIG,129.36
68371,"RAC?O NUTRIC?O ESSENCIAL PEDIGREE 10,1KG",128.86
9383,DOCE FRUTA RITTER 400G GOIABA,128.84
28023,MASSA FRESCA ITALIANY 1KG,128.73
95104,MASSA VIVIANA 500G SEMOLA C/ OVOS ESPAGUETE,128.71
52444,PRATO YANGZI RASO MELANINE BCA 25CM,128.68
101574,"LIMPADOR AJAX MULTIUSO ALTERNATIVA AO CLORO 1,75L",128.59
63034,TOMATE SECO HEMMER 220G,128.17
39335,CALDO EM TABLETE CARNE KNORR CAIXA 12 UNIDADES 114G,127.95
100040,BARRA NUTSBAR MORANGO CHOCOLATE BRANCO ZERO SODIO 25G,127.76
86743,SHAMPOO+COND SKALA 325ML MARACUJA PATAUA,127.71
67395,AMENDOIM DORI 700G CONF CHOCOLATE,127.68
41552,CHOC MILKA 100G CARAMELO,127.54
104773,MORTADELA SEARA GOURMET DEFUMADA E FATIADA 180G,127.54
1641,CEREJA ODERICH 100G,127.43
92962,CHOC LACTA 85G INTENSE 60% CACAU NUTS,127.10
69398,CJ POTE PLASNEW RET MED C/3 TRANSP,126.81
95275,SABONETE PALMOLIVE 85G KIDS FRUT TROPICAIS,126.77
96113,SHAMPOO SEDA COCRI/CERAMIDAS 425ML,126.76
30600,ACUCAR LOWCUCAR 400G MAGRO LIGHT,126.54
100209,CANUDINHO DITALIANE PARA RECHEAR 200G,126.44
50323,CARNE BOV LOV BEEF KG BIF COX MOL RESF,126.43
97839,"RECHEIO PETRY 1,01KG CHOC",126.24
104583,PAO MARQUESPAN KG FRANCES,125.92
52284,BARRA CEREAL RITTER 75G AVEL CAST CHOC,125.90
14603,MIST FAR TRIGO MARIA INES 5KG INTEG,125.82
5760,BISC ZEZE 200G MIGNON,125.80
80022,REFRESCO APTI 8G ZERO LARANJA,125.53
97887,VELA SANDERO N 7/50 SANDERIANA VD/BR/VM,125.49
96576,SHAMPOO HEDERA MICELAR 1L,125.45
72434,FARINHA MILHO BIJU AMAFIL 500G,125.32
95003,VINHO CASAL MENDES 750ML PORT VERDE BCO,125.24
86189,PEITO FGO PROGRESSO 500G FAT,125.20
79109,PAO PULLMAN 420G HAMBURGUER,125.08
36566,NECTAR SUVALAN 200ML LARANJA,125.06
54581,FILE CASCUDINHO COSTA SUL 800G MAR CONG,125.00
69396,"BALDE PLASNEW 7,4L",124.72
32992,APARELHO BARBEAR BIC3 INTENSITY C/2,124.56
8550,FOSFORO PARANA C/200 FORNO/FOGAO,124.49
79692,MORTADELA AURORA KG S/TOUC,124.36
4273,ALIMENTO INF NESTLE 120G. BANANA C/AVEIA,124.35
4617,DESODOR PRIMARE 35G. AP BASTAO LAVANDA,124.05
68444,DESENG MR MUSCULO 400ML RF 20% GTS COZINHA,123.97
27848,CERV ORIGINAL 600ML RETORN,123.85
98423,ESPUMANTE LOMA NEGRA 750ML BRUT,123.84
101748,RAC?O MONELLO PARA GATOS ADULTOS CASTRADOS DE PERU E SALM?O 1KG.,123.80
8727,VINHO CONCHA Y TORO 750ML CHIL. CARM,123.58
55121,CHA DE HORTEL? BAR?O DE COTEGIPE CAIXA COM 10 UNIDADES 10G,123.56
93255,MASSA FOLHADA ITALIANY 300G ROLO,123.52
3012,DOCE FRUTA PETRY 400G PESSEGO,123.44
1455,APARELHO BARB BIC C/2. COMFORT3 ADVAN SENSITIV,123.30
98573,"BACON FRIMESA KG MANTA 1,300KG (APROX. 1 UNID)",123.15
16544,UVA BENITAKA KG,123.06
61481,CJ MEIA CONVOY BAIXA,122.98
71795,REFRIG AGUA SERRA 2L GUARANA,122.94
81485,CERV IMIGRACAO 500ML PILSEN,122.90
76106,MARGARINA QUALY 1KG C/ SAL,122.80
89484,PUDIM APTI 40G SACHE CARAMELO,122.68
95278,SHAMPOO PALMOLIVE NATURALS DETOX 350ML,122.57
100112,"LIMPADOR AJAX PERFUMADO FLORES DE LAVANDA FESTA DAS FLORES 3,8L",122.27
73461,TORTA BECK BECK 600G SALGADA FGO,122.17
3821,WHISKY PASSPORT 1L,122.09
104382,CREME DENT CLOSE-UP 150G PROT BIOAT MENT REF TAM EC,121.92
88290,"CREME AVELA RITTER 1,05KG C/CACAU",121.90
101742,FARINHA DE MANDIOCA SUPER 10 TIPO 1 MEDIA 1KG,121.74
24050,SABAO VANISH 75G TIRA MANCHAS MULT,121.69
64274,MIST BOLO ROSEFLOR 400G BAUNILHA,121.41
4167,NECTAR DEL VALLE 1L MAIS UVA,121.41
82420,ISCAS FRANGO LAR 700G,121.27
3479,VINHO RESERVADO SANTA HELENA CARMENERE 750ML,121.24
87425,VINHO CAVIC BRANCO MEIO SECO 750ML,121.20
76341,P?O LAGO P?O BISNAGUINHA 300G,121.15
101743,PIPOCA CALD?O TIPO 1 PREMIUM 400G,120.89
9139,ADOCANTE LIQ LOWCUCAR 200ML MAGRO DIET,120.84
94782,LOMBO BACALHAU COSTA SUL 600G DESSALGADO,120.74
68602,PINO QUTIL MULTIPLICAD 2P+1 T10A,120.73
31606,REFRIG H2OH 500ML ZR ACUC LIMONETO,120.72
94269,ABSORV MILI C/32 SUAVE DIA/NOITE C/ABAS,120.68
70344,SUCO MAGUARY 275ML FRUIT SHOOT LARANJA,120.53
48930,DESODOR MONANGE 60ML ROLL-ON HIDRAT INTENSA,120.45
59202,LIMPA VIDRO VEJA 500ML VIDRE PULV CRIST 30%DES,120.42
84567,CREME DENT COLGATE 90G DETOX OLEO COCO GENG,120.34
52459,PRATO SOB YANGZI MELANINE BCA 18CM MB7S,120.30
87991,GARRAFA TERM MOR 500ML COLOR SORT,120.10
49445,IOGURTE VIGOR 1260G VITAMINA,120.01
99959,AMACIANTE MAPLE CLASSIC 5L,120.00
106281,RACAO PEDDY 25KG CAES CARNE,119.96
4681,FARINHA LACTEA NESTLE 210G SACHE,119.83
65123,ODORIZADOR RODABRILL GEL CARRO NOVO 60G,119.68
60737,SODA CAUSTICA GOTA LIMPA 1KG ESCAMA,119.57
92790,COMPOSTO LACTEO NINHO 380G LEPO INSTANT FORTI+,119.55
79761,DESINFETANTE TROP 500ML PINHO,119.38
60665,SHAMPOO DOVE 400ML RECUP EXTREMA,119.20
67346,LUVA ESFREBOM MULTIUSO AMARELA P,118.86
65597,"CHOC GRANULADO DONA JURA 1,005KG PT",118.75
105154,VELA AROMATICA SANDERO DE LARANJA 1 UNIDADE 80G,118.70
13537,BALA PIETROBON 190G CAFE,118.69
95320,LIMPADOR CIF 500ML MULTIUSO+ANTIBAC,118.65
50705,"REFRIG FRUKI 1,5L CITRUS",118.53
96499,PIPOCA FRITZ FRIDA 100G MICRO NAT S/SAL,118.40
97142,ESPUMANTE GARIBALDI 750ML. BRUT ROSE PROSECC,118.35
97475,MOLHO KISABOR 200G BILLY JACK CHIPOTLE,118.35
2054,COBERTURA SORVETE SELECTA 300G MOR,118.26
44800,VINHO TARAPACA 750ML COSECHA SAUVIGNON,118.00
9077,GELATINA ROYAL 25G UVA,117.68
104829,DESINFETANTE PATO 750ML CLORO GEL MARIN USO GERAL,117.62
97197,BEBIDA A BASE DE AMENDOA A TAL DA CASTANHA CAIXA 1L,117.60
21,TALCO TRA LA LA 160G SUAVE BABY,117.53
98758,"DETERG ARIEL 1,8L EMB ECON USO GERAL",117.47
43429,"MORTADELA QUINTA DO VALE C/ CUBOS 2,5KG",117.42
54602,FILE COSTA SUL PANGA 800G C/GORDURA CONG,117.39
6186,CERA BRAVO 750ML FLASH INCOLOR,117.27
66383,ATOMATADO POMAROLA 300G CASEIRO *CLASSICO,117.23
72450,CJ POTE PLASNEW 3PCS RED MED,117.18
54739,VINAGRE WEINMANN 250ML VD BALSAMICO,117.13
66879,ABSORV MILI C/16 SUAVE NOT C/ABAS LV+ POR -,117.07
11534,CERV BRAHMA 350ML LT MALZBIER,117.05
90387,FILTRO ASPIRADOR ARNO FILTRONS SMART 10,116.89
55279,DESENTUPIDOR DIABO VERDE 300G GRANULADO,116.82
90750,FRALDA CAPRICHO SENSATY PREM C/8 P/M,116.58
99640,GOMA DOCILE 190G DOCIGOMA MINHOCAS AZEDINHAS,116.57
64420,ABACAXI CALDA TRIANGUL 400G RODELA,116.28
98854,REFRESCO PIKO ABACAXI 1KG,116.21
65600,CHOC GRANULADO DONA JURA 130G COLOR,116.16
81221,AGUA MIN PURIS 20L,116.10
15261,MAIONESE ODERICH 8G C 200UN SACHE,116.01
96118,SHAMPOO SEDA COCRI/PRETO LUM 425ML,115.42
69956,SABONETE LIQUIDO HEDERA FRUTAS VERMELHAS SACHE 370ML,115.12
91303,AMACIANTE AQUAFAST 1L CONC VERM SEDUCAO,114.93
80963,PASTA DE AMENDOIM DACOLONIA CRUNCHY INTEGRAL AMENDO POWER POTE 500G,114.67
71130,RACAO PURINA FRISKIES 3KG PETISCO MAR,114.61
73188,AMACIANTE DE ROUPA FOFO CONCENTRADO TRADICIONAL EMBALAGEM ECONOMICA 900ML,114.60
8824,ACUCAR UNI?O NATURALE 1KG,114.52
85,BETERRABA KG,114.50
69706,TORRONE GUIMARAES 150G C/WAFER,114.46
59933,MAXMALLOW DOCILE COLOR TWIST BAUNILHA 50G,114.00
63705,INSET SET INSET 70G DEDETIZADOR FUMETA C/2,113.82
1247,CHANTILLY FLEISCHMANN 200ML,113.72
82502,RUM CAPIT?O SPARROW CARTA BIANCA 900ML,113.70
88090,COLORACAO MINI KIT 75G BIOCOLOR PRETO AZUL 2,113.36
97810,GELEIA PETRY 265G MOR,113.10
5744,BISC ZEZE 300G FOLHADO,112.96
87292,"MASSA PASTEL DITALIANE 750G 16,5CM COLONIAL",112.74
55107,CHA BAR?O DE BOLDO COM 10 13G,112.57
72393,MIST CREME CONF AMAFIL 1KG,112.50
55124,CHA BARAO C/10 13G FRUTAS MARACUJA,112.41
105756,LIMPADOR GUIMARAES 5L PREM PERF LAR BAMBOO EMB ECON,112.08
98062,ABSORV PLENITUD C/8 S/ABAS FEMME NOT,112.00
88193,SOBREMESA BIOLAT 200G FLAN BAUN C/ CALDA MORANGO,111.84
64277,MIST BOLO ROSEFLOR 400G NEGA MALUCA,111.72
9287,IOGURTE NESTLE 130G CHAMYTO MORANG/CER/CHOC,111.61
101030,*MARGARINA PRIMOR 15KG 75% LIPIDIOS BD,111.48
77425,PILHA FIAT LUX C/4 PEQ AA,111.30
63709,INSET SET INSET 10G ISCA GEL MATA BARATAS,111.09
105751,CERV ROMEU GIULIETA 600ML C/UVA ROSE,111.00
101467,LAVA ROUPA OMO LAVAGEM PERFEITA TAMANHO PROFISSIONAL 8KG,110.99
55100,CHA BARAO C/10 13G FRUTAS HIBISCO,110.90
104544,IOGURTE CAROLINA COM PEDACOS DE FRUTA DE MORANGO 100G,110.85
10830,ESC PRIMAVERA OVAL 21,110.81
99515,"MARGARINA COAMO ZERO TRANS 50% COM SAL 14,5KG",110.77
105735,"MIST QUEIJO VIGOR 2,24KG C/GORD VEG CHEDDAR",110.69
98576,PAO LAGO PAO 450G INT,110.50
59931,GELATINES DOCILE BANANA 80G,110.44
99990,FILEZINHO DE FRANGO SEARA SASSAMI CONGELADO 6KG,110.38
71208,DETERG LOUCA LIMPOL 511G LV511 PG411G CRISTAL,110.25
94044,BISC GIRASSOL 600G ROSQUINHA COCO,110.12
78914,"TOALHA BANHO PANOSUL FAVO 0,60X1 M",109.89
62820,GELATINA FLEISCHMANN 24G SEM SABOR,109.88
104326,IOGURTE VIGOR GREGO TRADICIONAL 90G,109.83
91363,AFASTA TRACA SAIF 50G PERF CANELA,109.44
10258,OLEO IPIRANGA 200ML 2T,109.20
77677,ATUM R CRUSOE 170G PEDACO,109.12
97761,LIMPADOR YPE 1L PERF 30%DESC DOCE VIDA,109.08
9956,BIFINHO KELCO 65G GALINHA,108.97
94266,*CARNE SUINA NOBRE 5KG ESPINHACO CONG,108.88
32259,CAPSULA CAFE 3 CORACOES CAPP CLASS,108.82
86742,SHAMPOO+COND SKALA 325ML CAJU MURUMURU,108.77
52804,CAFE 3 CORACOES CAPPUC PT 400G,108.77
72507,GELATINA APTI 12G ZERO ABACAXI,108.75
72305,LASANHA A BOLONHESA PERDIG?O 1KG,108.23
40043,ARROZ GUIDOLIN 1KG RISOTO LONGO,108.00
59973,MINI PASTILLE DOCILE 100G SM,107.99
98824,BACON AURORA 1KG CUBOS DEF,107.94
86744,SHAMPOO+COND SKALA 325ML MANGA CAST PARA,107.89
103829,TOALHAS UMEDECIDAS BABY POPPY CLASSIC COM ALOE VERA COM 100 UNIDADES,107.80
6889,TACA AGUA NADIR 320ML GALLANT 7708/019,107.80
101449,CARNE BOV LOV BEEF 400G MOIDA ATM ACEM RESF,107.56
82376,PALITO FILOS 1KG NATURAL PEQUENO,107.55
105151,VELA SANDERO DE MEL COM 8 UNIDADES 18G,107.45
1737,MISTURA P?O INTEGRAL SANANDUVA 1KG,107.40
4684,BEBIDA ADES 1L PESSEGO,107.34
70737,LIMPA PISO UAU 750ML CERAMICA,107.32
37163,SALG YOKITOS 153G PRES,107.29
18757,CUIA VIDU TALA LONGA C/BOCAL LISO,107.20
8525,P?O SEVEN BOYS CASTANHA & NOZES 450G,107.16
106099,BICARBONATO SODIO BEL PISCINAS 2KG ALCA +BEL,107.11
77120,LIMPA VIDRO AQUAFAST 500ML PULV,106.95
2053,COBERTURA SORVETE SELECTA 300G CHOC,106.92
44802,VINHO TARAPACA 750ML COSECHA CARMENERE,106.89
105149,VELA SANDERO DE CANELA COM 8 UNIDADES 18G,106.87
76747,AZEITONA RIVOLI 150G VERDE S/CAR,106.77
104010,SOBREMESA LACTEA FRIMESA FLAN DE BAUNILHA COM CALDA DE CARAMELO 200G,106.74
90013,IOGURTE NESTLE 130G CHAMYTO MOR/CER/CARAMEL,106.66
80492,FLOCOS ARROZ GUIMARAES 100G,106.57
106015,DETERG SANIT PATO 38G C/2 RF BOUQ FLORES 50%DESC,106.44
81244,"MOSTARDA KONSUMO 3,02KG CLARA",106.44
74858,CHOC DIVINE 1KG MEIO AMARGO,106.36
97472,LAVA ROUPA ARIEL 900ML EMB ECON CONC HIPO SUAV,106.32
96979,BISC SIDEKICK 500G PREM P/CAES ADULTOS,106.30
55125,CHA BARAO C/10 13G FRUTAS MORANGO,106.23
98007,MEIO ASA CARRER 750G RESF TEMP,106.12
94297,P?O BAUDUCCO 400G INTEGRAL,106.03
83883,VINHO CEPAS PRIVADAS 750ML CABERNE SAUVIGNON,106.00
15969,ATUM COQUEIRO 170G PED OLEO,105.94
104029,DESINFETANTE MAPLE MARINE 5L,105.87
37165,SALG YOKITOS 135G QJO REDINHA,105.60
99021,EVITA MOFO LIMPPANO CLOSET LAVANDA 200G,105.58
4646,CEREAL NESTLE 270G NESCAU TRAD,105.56
65877,MAIONESE AUREA 6G C/189UN,105.54
104726,FRALDA GERIAMAX ADULTO M C/20,105.42
76769,"MOLHO KISABOR 1,010L ALHO",105.41
98776,MOLHO DE TOMATE TARANTELLA TRADICIONAL 2KG,105.36
93570,BEBIDA LACTEA BATAVO 360G MORAN INF,105.31
92447,SALSA DORIGATTI TRADICIONAL UN,105.27
397,MILHO VERDE BANDEJA,105.07
1240,CHANTILLY FLEISCHMANN 250G SPRAY,104.96
98852,REFRESCO PIKO LIM?O 1KG,104.94
91773,*SOBREMESA LACTEA FRIMESA 200G CHOC BRANCO,104.94
80474,MANDOLATE GUIMARAES 200G,104.91
16149,ALVEJANTE VANISH 3L S/CLORO,104.88
9954,BIFINHO KELCO 65G BABY,104.86
5749,BISC ZEZE 180G FURA BOLO BAUNILHA,104.78
81677,CREME CAPILAR HEDERA 960G SOS BOMBA,104.76
75325,BARRA CEREAL RITTER 80G LV4PG3 BANANA,104.74
18525,SHAMPOO CLEAR 400ML 2X1LIMP DIARIA,104.72
5191,CREME PENT SEDA 300ML CACHOS COMP,104.71
60887,MILHO VICATO 5KG GRAO,104.70
89372,CERV IMIGRACAO 355ML PILSEN,104.66
86405,BASE CULINARIO TRIANGULO 1KG,104.64
11117,RACAO PEDIGREE 500G BISCROK MULTI P CAES,104.56
86188,PEITO FGO PROGRESSO 150G FAT,104.52
3147,ESPUMANTE GARIBALDI 750MLCHARDONNAY BRUT,104.40
68448,CREME CAPILAR HEDERA 960G LISS PERFEITO,104.38
15262,MOSTARDA ODERICH 7G C 200UN SACHE,104.25
72949,PIPOCA KISABOR 100G MICRO BACON,104.22
2922,LIMPA VIDRO UAU 500ML BLINDEX,104.08
7468,ERVILHA YOKI PARTIDA 500G,104.08
425,OVOS VERMELHO DZ,104.05
96270,CORACAO CARRER 750G RESF,104.03
72508,GELATINA APTI 12G ZERO UVA,103.95
13551,BALA PIETROBON 200G FUNCHO/ERV DOCE,103.92
26955,KETCHUP HELLMANNS 380G TRAD,103.68
97477,MOLHO KISABOR 200G BILLY JACK BACON,103.68
3318,VINHO SAINT GERM 750ML MERLOT,103.65
103273,IOGURTE VIGOR 150G VIV LARANJA CENOURA MEL,103.50
99714,MISTURA PARA BOLO FLEISCHMANN COCO 390G,103.49
99843,ERVA MATE REI VERDE MOIDA GROSSA ZERO ACUCAR 1KG,103.43
104491,SABONETE CLOY DE GINGER E LEMON DETOX PURIFICANTE COM 6 UNIDADES DE 80G LEVE + PAGUE -,103.34
43295,OLEO KING 200ML REST MADEIRA VERMELHA,103.28
94043,BISC GIRASSOL 600G ROSQUINHA LEIT,103.22
5635,ARROZ FIFI 5KG P/CAES,103.17
105576,DES MONANGE 150ML AERO FEM CLINICAL CONFORT,103.14
42423,FEIJ?O ARBAZA VERMELHO TIPO 1 500G,102.91
97852,"RECHEIO PETRY 1,01KG SABOR CHOC C/ AVELA",102.91
70318,MASSA ITALIANY 500G ESPAGUETE,102.83
4341,ALIMENTO INF NESTLE 170G CARN/ MAC/LEG,102.60
37684,REFRIG FRUKI 350ML LT LIMAO,102.53
94712,VINHO STA VITA 750ML CABERNET SUAVIG,102.53
79090,PANO ESFREBOM C/3 ALTA PERFORMANCE MULTIUSO MICROF,102.42
4611,DESODOR PRIMARE 35G. AP BASTAO FLORAL,102.38
66878,ABSORV MILI SUAVE C/ABAS DIARIO L+P-,102.34
69699,MARIOLA GUIMARAES 180G,102.30
104028,DESINFETANTE MAPLE DE LAVANDA 5L,102.22
106317,CARNE SUINA AURORA KG PREM PICAN MANTEIGA/ERVAS,102.15
11909,VINHO LATITUD 33 750ML CAB SAUV,102.09
7450,SOPAO KITANO 196G GALINHA,102.00
83887,VINHO CEPAS PRIVADAS ROSE 750ML,102.00
65113,LAVA ROUPAS ULTRA CLASS PERFUME SUAVE 10KG,101.97
20702,NECTAR SUVALAN 1L PESSEGO,101.95
77908,LIMP MR MUSCULO 500ML BAN SQUEEZE OFERTA ESPEC,101.92
77903,LIMPADOR MR MUSCULO 500ML SQUEEZE COZINHA,101.85
10301,OLEO IPIRANGA 1L MOTO PROT4T 20W 50,101.81
44801,VINHO TARAPACA 750ML COSECHA MERLOT,101.57
103406,VASSOURA CONDOR SEM CABO MULTIUSO COM CERDAS CRUZADAS,101.50
88735,PILHA ELGIN C/4 ALC AA LR6A,101.46
99169,"PASTA CREMOSA NESTLE KIT KAT SABOR CHOCOLATE COM PEDACOS DE WAFER RECHEADO 1,01KG",101.38
4426,TEMPERO MAGGI 120G GRILL,101.36
103313,MASSA VOGLIOMANGIARE MACARR?O CONGELADA 400G,101.30
64275,MIST BOLO ROSEFLOR 400G LARANJA,101.29
88734,PILHA ELGIN C/4 ALC AAA LR6A,101.26
69959,SABONETE LIQUIDO HEDERA AVEIA SACHE 200ML,100.88
90240,REFRIG SPRITE 220ML LT LIMAO,100.76
80956,TOALHA UMED MILI C40 ADULTO,100.65
55104,CHA BARAO C/10 13G FRUTAS FLORES FRUTAS,100.63
26155,SHAMPOO ELSEVE 400ML REPAR TTL 5,100.50
90751,FRALDA CAPRICHO SENSATY PREM C/8 EG,100.50
72500,"CREME CEBOLA APTI 1,010KG",100.45
5540,REPELENTE REPELEX 200ML AEROSOL,100.28
9515,BICARBONATO BEL 1KG ALCA+BEL ELEVA ALCALINIDADE,100.21
94806,*BEBIDA ENERGETIC MONSTER 473ML DRAGON ICE LT,100.20
7332,BISCOITO GERMANI MIGNON 200G,100.11
3309,VINHO SANGUE BOI 750ML TINTO SUAVE,100.10
105295,"LAVA ROUPAS BRILHANTE SANITIZANTE HIGIENE TOTAL ANTIBAC TAMANHO FAMILIA 2,4KG",100.02
19189,SORVETE KIBON 2L TRADICIONAL CREM/CHOC/FLOC,99.92
7493,FARINHA MILHO YOKI 500G AMARELA,99.80
86387,COCKTAIL ALCOOLICO GASEIFICADO ICE KIWI 275ML,99.42
43430,"MORTADELA QUINTA VALE 2,5KG S/CUBOS",99.27
89296,COMPOSTO LACTEO DANONE 800G MILNUTRI PREM,99.16
6236,CEREAL SUPER BALLS 200G,99.10
106421,TENDER FRIMESA KG S/O DEF RESF,98.95
3842,ESPUMANTE SALTON 750ML MOSCATEL,98.90
9163,ADOCANTE LIQ LOWCUCAR 80ML SOSTEVIA,98.82
63029,AZEITONA HEMMER 180G C/CAROCO,98.80
4673,FARINHA LACTEA NESTLE 400G,98.60
99485,"AMACIANTE DOWNY 1,6L CONC AGUA FRESCA",98.56
35703,ESC DENT COLGATE C/2 SLIM SOFT BLACK,98.51
89912,COUVE FLOR DORIGATTI 300G TRAD,98.39
20703,NECTAR SUVALAN 1L UVA,98.37
100067,LAVA ROUPA OMO 7L CONC LAVAND PROF PERFEC WHIT PRO,98.30
103911,REMOVEDOR GIOCA QUEROSENE 800ML,98.28
68939,MIST BOLO ROSEFLOR 400G CREME CONFEIT,98.23
105253,SACO LIXO PESADAO 15L C/50 AZUL ROLO,98.18
9245,MOLHO HEMMER 330G BARBECUE TRADICIONAL,98.18
59503,*BEBIDA LACTEA ITALAC 200G ZERO CHO,97.74
99530,FARINHA DE ROSCA PULLMAN 500G,97.74
50723,"LING CALABRESA CARRER 2,5KG RESF",97.71
88989,SUCO DEL VALLE 1L PET FRUT LARANJA,97.66
93155,BEBIDA LACTEA HOLANDES 900G AMEIXA,97.37
86740,LUSTRA MOVEIS DESTAC 500ML LAVANDA,97.36
100113,"LIMPADOR AJAX LIMPEZA PESADA FRESH LEMON 3,8L",97.16
90890,*SAPOLIO RADIUM 250ML CREMOSO LAVANDA,97.08
60522,CEREAL NATURALE 250G PASSA MEL,97.08
74850,BISC ZEZE 140G PAO MEL,97.08
