COD_ID_PRODUTO,DES_PRODUTO,total_vendido
77951,"BEBIDA FRUKI 1,5L GUARANA PET ZERO",22121.00
88299,CHOCOLATE NEUGEBAUER COOKIES 90G,22117.00
103957,MARGARINA DUALIS COM SAL 500G,22061.00
89210,DETERG ROUPA OMO 800G LAVAG PERF,22003.00
102810,PEDRA SANITARIA SANI-ALL PLUS DE EUCALIPTO 35G,21870.00
68932,CERV AMSTEL 350ML LT PILSEN,21818.00
96725,SOBRECOXA FRANGOSUL 1KG CONG IQF,21812.00
13716,LEITE L VIDA PIA 1L SEMI DESNATADO,21747.00
80433,HAMBURGUER CHULETAO 180G CONG BOVINO,21628.00
445,,21597.99
49899,TOALHA PAPEL MILI C/2,21577.00
9921,WAFER BAUDUCCO 140G CHOC/AVELA,21549.00
60081,RACAO PEDIGREE 100G ADULTO RACA PEQ CARNE,21517.00
6572,COPO AMERICANO NADIR 190 ML 2010,21498.00
81359,"ACHOCOLATADO NESCAU 1,2KG",21492.00
42140,AGUA SANITARIA QBOA 5L,21488.00
4909,LEITE COND MOCA 395G T. PACK,21390.00
9575,ESPONJA ACO QLUSTROS C/8,21360.00
92371,COSTELA JANELA BOVINA FRIBOI KG,21249.86
96525,CEREAL KELLOGGS 700G SUCRILHOS ORIG SACHE,21223.00
89252,SABONETE SENSUS SUAVE CHA VERDE 150G,21160.00
96946,MASSA NORDESTE 500G C/O PENNE,21136.00
26861,BEBIDA LACTEA BIOLAT 540G MORANGO,21124.00
77414,SALG TEMABI 150G CEB/SALSA,21085.00
103250,AGUA SANITARIA GUIMAR?ES LIMPEZA PESADA 5 LITROS,21082.00
104398,CERVEJA ITAIPAVA MALZBIER LONG NECK 330ML,21035.00
71510,SABONETE PALMOLIVE 85G NATURALS KARITE,21020.00
72462,INSET SBP 380ML EMB ECON MULTI,20996.00
77129,PAPEL HIG FOFINHO 30M L16 P15,20941.00
40843,KETCHUP TRADICIONAL HEMMER 1KG,20909.00
77532,DOCE DA SERRA SORO DE LEITE 400G,20894.00
105272,REFRESCO TANG 18G LARAN/MAMAO,20892.00
104373,SABONETE LUX BOTANICALS GLICERINADO DE ORQUIDEA NEGRA 85G,20875.00
89132,BISCOITO RECHEADO PADUA BRIGADEIRO 110G,20741.00
100615,LAVA ROUPAS EM PO GIRANDO SOL OPTICAL WASH FLORAL PARIS 4KG,20678.00
25865,EXTRATO TOMATE CAJAMAR 350G,20565.00
98583,AGUA SANIT GIRANDO SOL 2L,20524.00
13783,CERV COLONIA 473ML PILSEN,20522.00
71364,TOALHA PAPEL MILI C/2 C/100 FOLHAS,20494.00
98061,BISC ISABELA 140G TORTINHAS CHOC BCO,20450.00
10435,FARINHA TRIGO MARIA INES 1KG,20375.00
94816,BISC RECH BONO 126G CHOCOLATE,20341.00
3969,REFRIG FANTA 2L PET UVA,20170.00
9440,SALG NUTRELLA 40G CROCANTISSIMO PEITO PERU REQ,20121.00
2410,CREME DENT COLGATE 90G MPA,20117.00
46859,FEIJAO NAMORADO 1KG PRETO G1 TP1,20108.00
3216,FILTRO PAPEL BRIGITTA 102 C/30,20078.00
96208,ERVILHA BONARE 170G,20062.00
91201,BISC RECH TRAKINAS 126G CHOCOLATE,19935.00
88300,CHOCOLATE NEUGEBAUER FLOCOS 90G,19893.00
11220,RACAO WHISKAS 85G GATO FAV CARNE T,19849.00
99533,CAFE IGUACU SOLUVEL EM PO TRADICIONAL 160G,19844.00
105566,GELADINHO TENDY 55ML C/40,19832.00
60266,CREME DENTRAL SORRISO TRIPLA PROTECAO 70G,19825.00
68096,P?O DE FORMA TRADICIONAL PULLMAN 480G,19801.00
36954,FAROFA APTI 250G TEMP TRAD,19798.00
68345,CREME DENT CLOSE-UP 70G AMAR TRIPLE MENT,19727.00
105023,BATATA PALHA AGITUS SEM GLUTEN CROCANTE E IRRESISTIVEL 400G,19671.00
105512,LASANHA SEARA A BOLONHESA 350G,19611.00
96526,REQUEIJ?O PIA TRADICIONAL 400G,19593.00
6466,IOGURTE BATAVO 170G NAT INTEGRAL,19546.00
105908,BISC GERMANI 345G MARIA,19539.00
1205,AVE CHESTER KG TEMPERADO PERDIGAO,19462.58
3148,ESPUMANTE GARIBALDI 750ML MOSCATEL,19429.00
98447,DOCE LEITE AMANHECER 350G,19427.00
84064,ESPUMANTE GARIBALDI 750ML ROSE MOSC,19402.00
11690,REFRIG SUKITA 2L PET UVA,19345.00
98917,BEBIDA LACTEA ELEGE 540G MOR/COCO,19331.00
64437,LEITE ITALAC UHT 1L DESNATADO,19312.00
105284,"EXTRATO DE TOMATE BONARE SEM PELE, SEMENTES E SAL 300G",19297.00
96507,FARINHA TRIGO ROSEFLOR 1KG PREM,19273.00
4093,SUCO KAPO 200ML MORANGO,19234.00
104483,ESPONJA L? DE ACO ASSOLAN COM 8 UNIDADES 45G,19206.00
2782,"AGUA MIN SARANDI 1,5L C/GAS",19190.00
3991,REFRIG SPRITE 350ML LT,19080.00
2399,CREME DENT COLGATE 90G TRIPLA ACAO,19011.00
11973,CAFE BOM JESUS 500G VACUO EXTRA FORTE,18957.00
9888,,18951.00
105607,BOLINHO BAUDUCCO 40G DUP CHOC,18929.00
86780,MACARRAO MIOJO CUP NOODLES 69G GALINHA CAIPIRA,18892.00
61618,SALG TEMABI 150G LUA QJO,18885.00
16037,REFRIG PEPSI 350ML LT,18879.00
101023,BATATA PALHA DELITOST 70G,18859.00
97669,LEITE COCO SABOR NORDESTE 200ML VD,18801.00
3992,REFRIG FANTA 350ML LT UVA,18748.00
78797,BEBIDA GASEIFICADA SAFADAO 2L,18734.00
64187,CERV CONTI 473ML MALZBIER,18696.00
23723,CHOC LACTA 126G BIS LEITE,18637.00
13720,LEITE L VIDA PIA 1L DESNATADO,18619.00
1550,ACUCAR GASPARIN 1KG CRISTAL,18609.00
60933,PAO LAGO PAO 300G SANDUICHE FAT,18599.00
1702,VINAGRE ROSINA 750ML MACA,18590.00
1068,PEITO FGO CARRER KG CONG S/OSSO,18583.30
15016,SANDUICHE SEARA 145G. HOT HIT PICANHA,18574.00
88159,P?O DE ALHO ZINHO BAGUETE PICANTE 300G,18564.00
16586,PETIT SUISSE ELEGE MORANGO BOB ESPONJA 320G,18514.00
50159,AGUA MIN SARANDI 2L C/GAS,18480.00
104464,BEBIDA ENERGETICA BALY DAS GALAXIAS DE MORANGO E PESSEGO 2L,18468.00
86182,PRESUNTO PROGRESSO 500G,18431.00
78076,REFRIG FANTA 200ML GUARANA,18427.00
8386,*FARINHA TRIGO ORQUIDEA 1KG,18396.00
70429,CAFE IGUACU 500G VACUO TRADICIONAL,18360.00
65961,BISCOITO TUCS PIZZA 10G,18353.00
91171,BEBIDA LACTEA ELEGE 200ML CHOCO BOB ESPONJA,18330.00
8749,CAFE SOLUVEL IGUACU VIDRO GRANDE 200G,18317.00
103141,ESPONJA JEITOSA MULTIUSO COM 3 UNIDADES EMBALAGEM ECONOMICA,18267.00
100581,"SUCO COSTA REAL UVA TINTO INTEGRAL 1,5L",18221.00
102811,PEDRA SANITARIA SANI-ALL PLUS FLORAL 35G,18109.00
8505,PATE EXCELSIOR 100G ERVAS FINAS,18059.00
1653,CATCHUP ODERICH 400G,17998.00
4032,REFRIG FANTA 350ML LT LARANJA,17996.00
78887,SABONETE PROTEX 85G ORIGINAL,17967.00
104342,PAPEL HIGIENICO ATUALLE NEUTRO MAX DE FOLHA DUPLA COM 24 ROLOS DE 20M CADA,17932.00
69481,MASSA GERMANI 500G S/OVOS ESPAGUETE,17914.00
96165,OVOS BRANCO NATUROVOS C/20 BANDEJA,17875.00
43806,SALSICHA QUINTA VALE 2KG RESF 14CM,17864.00
102812,PEDRA SANITARIA SANI-ALL PLUS DE JASMIM 35G,17863.00
8041,MASSA ITALIANY PASTEL 500G DL,17720.00
81223,AGUA MIN PURIS 510ML C/GAS,17705.00
95676,LASANHA BAO MINAS 500G BOLONHESA CONG,17663.00
62880,REFRESCO APTI 25G PO PESSEGO,17637.00
13749,MANTEIGA ELEGE 200G C/SAL,17636.00
11757,AGUA TONICA ANTARCTICA 350ML ORIG,17635.00
88298,CHOCOLATE NEUGEBAUER BRANCO 90G,17627.00
33106,FARINHA TRIGO BIONDINA TP1 1KG,17589.00
31427,SARDINHA R CRUSOE 125G TOMATE,17563.00
104921,CERVEJA EISENBAHN PILSEN PURO MALTE UNFILTERED 350ML,17550.00
96514,BOMBOM NEUGEBAUER 900G AMOR CARIOCA CHOC,17503.00
82116,IOGURTE NINHO 540G POLPA,17500.00
1386,SAL PIRATA GROSSO TEMPERADO 1KG,17465.00
96166,CARNE BOV BEST KG COST S/O RESF,17296.93
32225,CERV SOL 330ML L NECK PREMIUM,17271.00
96950,MASSA NORDESTE 1KG SEMOLA ESPAG,17249.00
2391,CREME DENT COLGATE 180G TRIPLA ACAO,17235.00
104465,BEBIDA ENERGETICA BALY DAS GALAXIAS DE MORANGO E PESSEGO 473ML,17189.00
96726,SAMBIQUIRA DE FRANGO BIG FRANGO CONGELADA 1KG,17182.00
11667,"*REFRIG GUARANA ANTARC 2,5L PET",17172.00
98847,BEBIDA ENERGETICA BALY 2L MACA VERDE,17132.00
105589,CERV SCHIN 350ML PILSEN,17048.00
68761,TAPIOCA BEIJUBOM 500G,17041.00
43804,SALSICHA QUINTA VALE 2KG RESF 19CM,17039.00
9781,PRATO MINAPLAST C/10 BOLO 15C 03007,16913.00
60543,AGUA SANIT GOTA LIMPA 5L,16887.00
8701,PESSEGO NEUMANN METADES 450G,16884.00
63058,AMACIANTE GIRANDO SOL AZUL 5L,16849.00
94832,BEBIDA DE COCO IZZY 1 LITRO,16833.00
96753,BOLINHO ANA MARIA 42G COB NAPOLITANA,16830.00
65962,BISCOITO TUCS CHURRASCO 100G,16813.00
96834,ALHO TIN BOM GOSTO EMBALADO 200G,16809.00
64280,CAFE BOM JESUS 500G PO ALMOFADA TRADICIONAL,16778.00
86388,COCKTAIL ALCOOLICO GASEIFICADO ICE LIM?O 275ML,16706.00
85662,ESPUMANTE COSTA REAL 750ML MOSCATEL,16691.00
9445,SALG NUTRELLA 40G CROCANTISSIMO CEB/QJO,16666.00
11718,REFRIG H2OH 500ML PET LIMAO,16597.00
5653,FEIJ?O BLUE VILLE PRETO TIPO 1 1KG,16596.00
101577,SABONETE FARNESE BARRA PURO & HIDRATANTE 180G,16588.00
11487,OLEO GIRASSOL SALADA PET 900ML,16581.00
102881,SABAO YPE 180G C/5 GLICERINADO NEUTRO ORIG,16580.00
103590,CAFE SOLUVEL MELITTA GRANULADO TRADICIONAL 40G,16575.00
2854,CACHACA VELHO BARREIRO 910ML ADOC,16494.00
62735,BISC CLUB SOCIAL 144G ORIGINAL,16469.00
7802,BEBIDA LACTEA PIA MORANGO SACO 900G,16455.00
104238,PRESUNTO FRIMESA 500G FAT,16451.00
4083,AGUA TONICA SCHWEPPES 350ML,16420.00
91203,BISC RECH TRAKINAS 126G MAIS CHOCOLATE,16355.00
65959,BISCOITO TUCS TRADICIONAL 100G,16351.00
94478,FERMENTO QUIMICO APTI 100G,16338.00
104929,WAFER DIANA DE CHOCOLATE 100G,16332.00
94059,TOALHA UMED SNOW BABY HORA DE DORMIR C/90,16330.00
70964,REFRIG FANTA 2L GUARANA,16289.00
104474,BISCOITO ISABELA MARIA 350G,16282.00
3152,FILTRADO GOTAS DOR 660ML BCO,16257.00
1655,CATCHUP ODERICH 200G BISNAGA,16241.00
1692,MOSTARDA ODERICH 190G,16185.00
6591,BEBIDA LACTEA ELEGE 540G MOR,16149.00
9469,PAO NUTRELLA 300G NUTRELINHAS LEIT,16129.00
80333,AGUA COCO PURO COCO 180ML,16118.00
18132,MARGARINA CREMOSY 500G COM SAL,16070.00
96899,LING SUINA BORRUSSIA KG SALSICHAO,16037.14
96219,SALG ELMA CHIPS 45G FANDANGOS QJO,16018.00
4033,REFRIG SCHWEPPES 350ML LT CITRUS,15975.00
49901,PAPEL HIG MILI 30M C/4 F DUPLA DUAL NEUTRO,15969.00
49,ABOBRINHA COMPRIDA ITALIA KG,15956.27
31165,ALFACE W GREEN HIDROPONICA,15956.00
100289,COXA SOBRECOXA LAR KG C/O CONG,15938.98
91348,BISC RECH TRAKINAS 126G CHOC/CHOC BRANC,15917.00
11753,AGUA MIN PEDRA 5L S/GAS,15916.00
377,MAMAO PAPAYA KG,15843.83
98060,BISC ISABELA 140G TORTINHAS CHOC,15832.00
73404,BATATA PALHA KREKY 100G EXTRA FINA,15775.00
104516,MISTURA DE REQUEIJ?O COM AMIDO CAROLINA CREMOSO 400G,15754.00
1679,MAIONESE ODERICH 1KG SACHE,15731.00
55119,CHA BARAO C/10 10G CAMOMILA,15706.00
98550,PAO ALHO ITALIANY 350G TRAD,15648.00
72094,ACUCAR CARAVELAS 5KG REF,15606.00
5390,BISC RECH PASSATEMPO 130G ZOO CHOC,15590.00
102079,STEAK COSTA SUL EMPANADO DE PEIXE CONGELADO 100G,15466.00
104961,FARINHA DE TRIGO VENERANDA TRADICIONAL TIPO 1 DE 1KG,15457.00
100220,QUEIJO MUSSARELA PRESIDENT FATIADO 300G,15364.00
10215,VASSOURA NOVICA COM CABO REF 167,15352.00
17241,DETERGENTE BRILHANTE 3L,15335.00
3182,CAFE MELITTA EXTRA FORTE 500G,15281.00
90688,SANDUICHE SEARA 145G. HOT HIT BACON,15265.00
9998,CHICLE ADAMS TRIDENT UN *MELANCIA,15261.00
99969,BEBIDA ENERGETICA BALY MAC? VERDE 473ML,15167.00
6488,LEITE FERMENTADO BOB ESPONJA TRADICIONAL 480G,15082.00
104706,PRESUNTO SEARA 180G COZ FAT,15034.00
60080,RACAO PEDIGREE 100G ADULTO RACA PEQ CORDEIRO,15012.00
79484,SABONETE PROTEX 85G ANTIBACTERIANO CREAM CARTUCHO,14971.00
71978,REFRIG COCA COLA 220ML LT,14942.00
73275,OVOS VERMELHO NATUROVOS BAND C/20,14925.00
89984,AMACIANTE AQUAFAST SEDUCAO LV 5L PG 4L,14920.00
2766,AGUA TONICA SARANDI 340ML,14900.00
94263,*BEBIDA LACTEA LATVIDA 1000G GRF *MORANGO,14896.00
93325,*REFRIG SPRITE 510ML LEMON FRESH ZR ACUCAR,14876.00
94060,TOALHA UMED SNOW BABY RECEM NASCIDO C/90,14873.00
100023,AGUA SANITARIA BRILHA SUL 1L,14830.00
94336,*BEBIDA LACTEA LATVIDA 1000G SACO *SALADA FRUTAS,14819.00
80232,TORRADA VISCONTI 120G TRADICIONAL,14765.00
106543,GUARDANAPO FLORAX 23X22 C/50 PREM BCO,14748.00
104454,CARNE BOVINA MAMINHA CONGELADA MONTANA KG,14729.03
101022,P?O DE MEL KLAIN CHOCOLATE AO LEITE 260G,14682.00
92173,SNACK PRINGLES CREME/CEBOLA 120G,14639.00
6894,MACARRAO GERMANI 63G GALINHA,14623.00
90261,ESPUMANTE COSTA REAL 750ML MOSCATEL ROSE,14598.00
80334,AGUA DE COCO PURO COCO 1L,14580.00
64177,CREME DENT COLGATE 180G MPA,14557.00
1646,ERVILHA ODERICH 200G,14526.00
2767,AGUA TONICA SARANDI 340ML ZR,14521.00
92393,LING CALABRESA SEARA 215G DEF FININHA,14507.00
13459,LEITE PO ELEGE 400G INTEGRAL INST,14495.00
82336,REFRIG COCA COLA 220ML LT CAFE,14475.00
98068,PAO MEL BAUDUCCO 30G,14452.00
104736,PALITO DENT PARANA C/100,14450.00
96724,COXA FRANGOSUL 1KG CONG IQF,14412.00
102930,SAB?O YPE GLICERINADO NEUTRO ORIGINAL 180G,14326.00
105311,"CHOCOLATE LACTA BIS?O ORIGINAL COM 32 UNIDADES 201,6G",14323.00
6556,BEBIDA LACTEA BATAVO 540G POLPA MOR,14316.00
101311,SALG ELMA CHIPS 120G PINGO DOURO BACON CLASS,14301.00
92182,SALSICHA SEARA 500G HOT DOG,14288.00
11744,AGUA MIN PEDRA 2L C/GAS,14234.00
48247,REFRESCO TANG 25G UVA,14227.00
81618,BEBIDA LACTEA BIOLAT SALADA DE FRUTAS 900G,14198.00
105605,BOLINHO BAUDUCCO 40G CHOC C/BAUN,14197.00
92044,CHOCOTTONE BAUDUCCO 500G TRUFA,14068.00
53221,CREME LEITE CCGL 200G LEVE ZERO LAC,14038.00
95074,FEIJAO TORDILHO 1KG PRETO,14031.00
1743,FARINHA DE TRIGO SANANDUVA 5KG,14012.00
105622,BEBIDA ENERGETICA BALY 473ML. CITRUS,14001.00
15015,MANTEIGA ELEGE 200G S SAL,13992.00
72884,ROLL CAKE BAUDUCCO 34G CHOCOLATE,13971.00
35985,MAIONESE HELLMANNS 1KG DOYPAK,13955.00
8859,ACUCAR DABARRA 1KG REFINADO,13929.00
61093,HASTE COTTONBABY 72G C/75 FLEX CART,13842.00
96210,SELETA LEGUMES BONARE 170G LT,13832.00
51444,MASSA GERMANI S/OVOS 500G PENNE,13820.00
103584,FARINHA DE MINHO BEATRIZ FINA 1KG,13817.00
81999,MAIONESE HELLMANNS 400G EMBALAGEM ECONOMICA SACHE DOYPACK,13811.00
63063,CHOC LACTA 90G LEITE,13796.00
43579,SABAO GIRANDO SOL 400G GLICERINA,13758.00
63066,CHOC LACTA 90G SHOT,13752.00
91832,CARNE BOV BEST KG COX FORA RESF,13716.97
96809,"ACAI POLPA NORTE 1,5L CONG",13686.00
90262,FAROFA MANDIOCA YOKI 1KG TEMP,13654.00
87287,"*MASSA PASTEL DITALIANE 400G 11,3CM DLC COLONIAL",13650.00
417,OVOS BRANCO DZ,13647.00
64,ALHO SOLTO KG,13641.63
105013,LAVA ROUPAS GOTA LIMPA HARMONIA 4KG,13631.00
90918,CERV ORIGINAL 350ML LT,13607.00
11758,AGUA TONICA ANTARCTICA 350ML LT DIET,13548.00
7937,QUEIJO PARMISSIMO 50G RALADO,13540.00
15987,SARDINHA COQUEIRO 125G OLEO,13534.00
82318,LEITE FERMENTADO BOB ESPONJA MORANGO 480G,13519.00
104440,BISCOITO ISABELA DE GERGELIM 350G,13506.00
105730,LAVA ROUPA GOTA LIMPA 800G HARMONIA,13483.00
77865,LINGUICA SUINA ALIBEM 1KG,13482.00
79788,COCO RAL COCONUT 100G ADOC,13480.00
104791,MOLHO DE TOMATE CAJAMAR REFOGADO TRADICIONAL 300G,13403.00
2783,"AGUA MIN SARANDI 1,5L S/GAS",13350.00
105671,SALG ELMA CHIPS 45G DORITOS QJO NACHO,13344.00
96891,FERMENTO NORDESTE BIOLOGICO 125G,13342.00
8627,MASSA ISABELA PARAFUSO 500G,13278.00
103530,SARDINHA PESCADOR AO PROPRIO SUCO COM OLEO COMESTIVEL 125G,13272.00
95677,LASANHA BAO MINAS 500G FGO CONG,13264.00
98883,BEBIDA LACTEA ELEGE 540G MOR/AMEIXA,13205.00
103886,P?O DE ALHO DA BOA TRADICIONAL 300G,13191.00
8081,SALG ITALIANY 100G,13174.00
33107,FARINHA TRIGO BIONDINA TP1 5KG,13164.00
98492,CARNE BOV ANSELMI KG PALET RESF,13158.46
72882,SAL ZIZO 1KG GROSSO CHURRAS IODAD,13102.00
93966,CHOCOLATE LACTA BIS BRANCO 378G,13093.00
13694,BEBIDA LACTEA LATVIDA 540G MORANGO,13070.00
106373,NATA FRIOLACK 280G,13066.00
91003,AZEITE FONTOLIVA 500ML ESPANHOL EXTRA VIRGEM VIDRO,13041.00
99798,UVA PASSA UNIAGRO 150G PRETA POUCH,13037.00
13195,SABONETE DOVE 90G KARITE BAUNILHA,13022.00
79333,CERV LOKAL 473ML PILSEN,13022.00
94058,TOALHA UMED SNOW BABY HIDRAT INTENSA C/90,13016.00
86995,DROPS ADAMS HALLS 28G MELANCIA,12973.00
103587,LAVA ROUPA PAMPA CHEMICAL 5L REMOV MANCH EMB ECON,12955.00
104508,BEBIDA LACTEA CAROLINA 125G BIBI BITS CONF MOR,12907.00
103135,LAVA ROUPA GIRANDO SOL OPTICAL WASH CUIDA E PROTEGE 4KG,12903.00
103422,PAPEL HIGIENICO CAMERATTA DE FOLHA DUPLA COM 24 UNIDADES DE 30 METROS,12888.00
101449,CARNE BOV LOV BEEF 400G MOIDA ATM ACEM RESF,12877.00
101073,ESPONJA DE ACO INOX VTEX,12857.00
95752,ARROZ NAMORADO T1 1KG,12851.00
60079,RACAO PEDIGREE 100G ADULTO RACA PEQ FRANGO,12829.00
13730,SANDUICHE SEARA HOT HIT 145GR CHEDDAR,12827.00
102793,ERVA MATE BUENA 1KG NATIVA S/ACUC,12806.00
100800,FAROFA APTI 200G TEMP BACON,12793.00
64956,VINAGRE ROSINA 750ML TINTO,12780.00
82604,BEBIDA KOVAK 275ML ICE TRADICIONAL,12770.00
10289,*APRESUNTADO FRIMESA FAT 200G,12709.00
70914,AMACIANTE GIRANDO SOL 2L AZUL FLOR PARIS,12689.00
63464,BISCOITO KLAIN AMENDOIM CHOCOLATE AO LEITE 260G,12657.00
76047,DES REXONA 200ML AERO MASC EMB ECON ACTIVE DRY,12633.00
97138,LEITE FERM ELEGE 480G C/6 BOB UVA,12611.00
106190,FIGADO FGO LAR 700G IQF CONG,12571.00
36585,INSET SET INSET C/12 LV12 PG10 PASTILHA,12571.00
63545,EXTRATO TOMATE BONARE 140G SACHE,12566.00
48439,CHOC LACTA 40G 5STAR,12559.00
9389,FERMENTO ROYAL 250G,12538.00
1999,CREME DENTAL COLGATE TOTAL 12 90G,12505.00
61619,SALG TEMABI 150G TUBO QJO,12491.00
105768,BEBIDA ENERGETICA BALY 2L CITRUS LIMAO SICILIAN,12485.00
58602,MISTURA PARA BOLO APTI LARANJA 400G,12459.00
3603,CAFE 3 CORACOES 500G VACUO TRADICIONAL,12449.00
104981,BISC RECH BAUDUCCO 108G BAUN/CHO,12398.00
11472,MARGARINA DELICIA 500G C/ SAL,12394.00
64318,IOGURTE BATAVO 100G GREGO MORANGO,12384.00
12951,FRANGO PASSARINHO SEARA 1KG IQF,12370.00
105890,"SUCO SABORMACA 1,4L MACA",12362.00
54059,INSET SBP 450ML AERO MULT LV + PG-,12357.00
11545,CHOC GRANULADO DORI 70G,12336.00
75335,*PANETTONE FESTTONE 500G TRUFADO *CHOC,12335.00
65960,BISCOITO TUCS SALAME 100G,12333.00
10537,CHICLE ADAMS TRIDENT HORTELA UN,12332.00
42444,CREME VEGETAL CREMOSY 1KG,12312.00
8124,SABONETE SENADOR 130G CLASSIC,12300.00
2165,POLENTINA QUAKER 500G,12274.00
76,BATATA DOCE BRANCA KG,12266.65
105944,PLASTIFICACAO PROTEC BAG UN,12230.00
92745,SALG TROFEU 40G CHURRASCO,12227.00
105943,WAFER TUBIN 48G AVELA,12227.00
92710,AMENDOIM DA COLONIA 50G SALGADO,12222.00
102376,BALA DORI 70G MOR,12220.00
105654,LAVA ROUPA GIRANDO SOL 800G OPTIC WASH FLORAL,12206.00
425,OVOS VERMELHO DZ,12196.00
80131,MILHO KNORR 170G CONSERV LT,12190.00
103723,PAPEL HIG MILI 30M BIANCO C/40 F DUP NEUT L+POR-,12148.00
11146,COTONETE JOHNSONS C/75 UN,12143.00
95825,ARROZ SAO PEDRO 1KG TIPO 1,12139.00
8574,MASSA ISABELA C/OVOS 500G PENA,12131.00
16121,REFRIG PEPSI 600ML PET,12123.00
70430,CAFE IGUACU 500G VACUO EXTRA FORTE,12122.00
82778,POLENTA FRITZ FRIDA 500G TP1 INST,12098.00
96350,SNACK PRINGLES CHURRASCO 120G,12078.00
36925,CALDO APTI 57G GALINHA,12078.00
88955,MILHO BONDUELLE 170G TRAD LT,12077.00
7873,PIPOCA YOKI 100G POP CORN MIC SAB TEMPERADA,12071.00
104438,BISCOITO ISABELA AGUA E SAL 350G,12023.00
44022,DESODOR AXE 150ML AERO BD APOLLO,11998.00
1857,FEIJAO FRITZ FRIDA 500G PRETO,11988.00
69484,MASSA GERMANI 500G S/OVOS PARAFUSO,11984.00
8035,MASSA PASTEL ITALIANY 500G DG,11975.00
62203,QUEIJO PRESIDENT 150G PRATO FAT,11971.00
4487,CAFE NESCAFE 200G MATINAL,11942.00
102012,ATUM PESCADOR RALADO NATURAL 140G,11921.00
79760,PALITO DENTE FIAT LUX C/200 FIAT LI,11909.00
9239,LEITE FERM CHAMYTO 450G TRAD,11902.00
79163,LAVA ROUPA GIRANDO SOL GLICERINA 2L,11867.00
103423,PAPEL HIGIENICO MILI BIANCO NEUTRO DE 60 METROS LEVE 24 PAGUE 23,11855.00
7863,PIPOCA YOKI 100G POP CORN MIC NAT NAT C/SAL,11852.00
11223,RACAO WHISKAS 85G GATO FAV CORDEIRO,11837.00
92571,GOIABADA OLIVEIRA 300G,11834.00
101292,P?O CERTO FORMA INTEGRAL 350G,11801.00
68944,DOCE FRUTA DA SERRA UVA 400G,11782.00
98303,BEBIDA ENERGETICA BALY 2L MELANCIA,11761.00
86187,PRESUNTO PROGRESSO 100G COZ FAT,11739.00
1287,FERMENTO FLEISCHMANN 10G LEVE3 PAG2,11694.00
104971,REFRIG FRUKI 350ML GUAR C/BERG,11670.00
88291,BISC RECH ISABELA 130G CHOCOLATE,11660.00
72952,TEMPERA FACIL KI SABOR 60G P/AVES PEIXE,11658.00
101290,P?O MARSALA QUALIBREAD LEITE 500G,11624.00
102011,ATUM PESCADOR RALADO OLEO 140G,11610.00
740,ALHO REDE 100G UN,11608.00
15988,SARDINHA COQUEIRO 125G TOMATE,11605.00
1054,FRANGO KG INTEIRO CONGELADO,11590.60
86180,PRESUNTO PROGRESSO 1KG FAT,11585.00
5405,BISC PASSATEMPO 150G LEITE,11572.00
6721,MARGARINA DORIANA 500G SEM SAL,11560.00
76611,IOGURTE NESTLE 100G CHAMYTO GO MORANGO,11558.00
105941,BATATA PALHA PRATIC 75G,11536.00
106374,QUEIJO RODEIO 150G MUSSAR FAT,11534.00
91831,CARNE BOV BEST KG TATU RESF,11524.81
103823,CALDO KNORR 152G C/16 +SABOR EMB ECON GALINHA,11480.00
73493,CATCHUP ODERICH 200G SACHE,11458.00
70454,REMOVEDOR ESM HEDERA 100ML,11444.00
43880,LINGUICA DE FRANGO LAR CONGELADA 1KG,11431.00
106321,HAMBURGUER MISTO MONTANA 56G FGO/BOV CONG,11417.00
105994,"REFRESCO FRUKITO 1,5L S/ACUC LIMAO",11367.00
94102,SUCO MAGUARY 150ML FRUIT SHOOT UVA,11359.00
89985,AMACIANTE AQUAFAST 5L EMB ECON MAGIA,11358.00
36693,BISC ORQUIDEA 130G TORTISSIMAS *CHOCOLATE,11355.00
2331,SABONETE PHEBO 90G ODOR DE ROSAS,11353.00
86783,MACARRAO MIOJO CUP NOODLES 68G COST M CHURRASC,11352.00
63701,HAMBURGUER LEBON 112G MISTO C/2,11336.00
88132,REGALIZ DORI 30G PESC GIRAFA MORANGO,11331.00
98773,MAIONESE TRADICIONAL LIZA 196G,11284.00
91087,REGALIZ DOCILE 15G COLORIDO MORANGO,11263.00
97413,REFRIGERANTE ANTARCTICA GUARANA 3L,11254.00
4090,SUCO KAPO 200ML LARANJA,11218.00
36147,P?O SEVENBOYS SANDUICHE INTEGRAL 450G,11208.00
4108,*ISOTONICO POWERADE 500ML *MOUNTAIN BLAS,11121.00
6469,IOGURTE BATAVO 170G NAT DESNATADO,11088.00
80337,COOKIES BAUDUCCO 100G ORIG,11085.00
89737,LEITE FERM BATAVO 850G,11072.00
66997,SALSICHA QUINTA VALE 360G,11059.00
103564,CERVEJA STELLA ARTOIS PREMIUM PURO MALTE 600ML,11057.00
77933,PASTILHA ADESIV PATO 48G LAVANDA 20% DESC,11005.00
87291,*MASSA PASTEL DITALIANE 400G 14CM DGF COLONIAL,10964.00
86779,MACARRAO MIOJO CUP NOODLES 69G CARNE DEFUMADA,10963.00
3784,MAIONESE HELLMANNS 200G SACHE,10958.00
105287,CREME DENTAL ICE FRESH PARA DENTES + BRANCOS TRIPLA PROTEC?O REFRESCANTE 70G,10941.00
